id,availability,availability_date
IN4423,backorder,2026-07-30T00:00:00+00:00
IN4457,backorder,2026-07-30T00:00:00+00:00
IN4470,backorder,2026-07-30T00:00:00+00:00
IN4466,backorder,2026-07-30T00:00:00+00:00
IN4482,backorder,2026-07-30T00:00:00+00:00
IN4483,backorder,2026-07-30T00:00:00+00:00
IN4490,backorder,2026-07-30T00:00:00+00:00
IN4491,backorder,2026-07-30T00:00:00+00:00
IN4492,backorder,2026-07-30T00:00:00+00:00
IN4496,backorder,2026-07-30T00:00:00+00:00
IN4497,backorder,2026-07-30T00:00:00+00:00
IN4498,backorder,2026-07-30T00:00:00+00:00
IN4499,backorder,2026-07-30T00:00:00+00:00
IN4501,backorder,2026-07-30T00:00:00+00:00
IN4502,backorder,2026-07-30T00:00:00+00:00
IN4503,backorder,2026-07-30T00:00:00+00:00
IN4506,backorder,2026-07-30T00:00:00+00:00
IN033,backorder,2026-07-30T00:00:00+00:00
IN1590,backorder,2026-07-30T00:00:00+00:00
IN2069,backorder,2026-07-30T00:00:00+00:00
IN3244,backorder,2026-07-30T00:00:00+00:00
IN4324,backorder,2026-07-30T00:00:00+00:00
IN4326,backorder,2026-07-30T00:00:00+00:00
IN4328,backorder,2026-07-30T00:00:00+00:00
IN4418,backorder,2026-07-30T00:00:00+00:00
IN4486,backorder,2026-07-30T00:00:00+00:00
IN4477,backorder,2026-07-30T00:00:00+00:00
IN4516,backorder,2026-07-30T00:00:00+00:00
IN4517,backorder,2026-07-30T00:00:00+00:00
IN4518,backorder,2026-07-30T00:00:00+00:00
IN4487,backorder,2026-07-30T00:00:00+00:00
IN4500,backorder,2026-07-30T00:00:00+00:00
IN4507,backorder,2026-07-30T00:00:00+00:00
